League,Season,Match_Day,Team,Player_Firstname,Player_Surname,Match_Minute,Game_Score,is_Penalty,is_Own_Goal,is_Overtime
1. Bundesliga,2009/2010,1. Spieltag,VfL Wolfsburg,,Misimovic,71,1:0,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,VfL Wolfsburg,,Grafite,82,2:0,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,Borussia Dortmund,,Matip,75,1:0,False,True,False
1. Bundesliga,2009/2010,1. Spieltag,FC Schalke 04,,Kuranyi,36,0:1,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,FC Schalke 04,,Kuranyi,50,0:2,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,1. FC Nürnberg,,Mintal,88,1:2,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,Eintracht Frankfurt,,Amanatidis,6,0:1,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,Werder Bremen,,Özil,13,1:1,True,False,False
1. Bundesliga,2009/2010,1. Spieltag,Eintracht Frankfurt,,Amanatidis,42,1:2,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,Werder Bremen,,Sanogo,44,2:2,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,Eintracht Frankfurt,,Fenin,71,2:3,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,Hertha BSC,,Kacar,82,1:0,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,1. FSV Mainz 05,,Hoogland,5,1:0,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,Bayer Leverkusen,,Derdiyok,42,1:1,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,Bayer Leverkusen,,Kießling,43,1:2,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,1. FSV Mainz 05,,Gunkel,82,2:2,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,FC Bayern München,,Olic,25,0:1,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,TSG 1899 Hoffenheim,,Obasi,42,1:1,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,Borussia Mönchengladbach,,Arango,19,0:1,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,Borussia Mönchengladbach,,Colautti,26,0:2,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,Borussia Mönchengladbach,,Brouwers,41,0:3,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,VfL Bochum,,Azaouagh,51,1:3,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,VfL Bochum,,Azaouagh,52,2:3,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,VfL Bochum,,Sestak,63,3:3,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,Hamburger SV,,Pitroipa,3,0:1,False,False,False
1. Bundesliga,2009/2010,1. Spieltag,SC Freiburg,,Bechmann,65,1:1,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,Werder Bremen,,Özil,39,0:1,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,FC Bayern München,,Gomez,72,1:1,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,VfB Stuttgart,,Pogrebnijak,53,1:0,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,VfB Stuttgart,,Elson,65,2:0,True,False,False
1. Bundesliga,2009/2010,2. Spieltag,SC Freiburg,,Idrissou,70,2:1,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,VfB Stuttgart,,Elson,76,3:1,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,SC Freiburg,,Idrissou,85,3:2,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,VfB Stuttgart,,Schieber,89,4:2,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,Hamburger SV,,Demel,3,1:0,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,Borussia Dortmund,,Valdez,4,1:1,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,Hamburger SV,Ze,Roberto,10,2:1,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,Hamburger SV,,Guerrero,12,3:1,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,Hamburger SV,,Berg,71,4:1,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,Bayer Leverkusen,,Kießling,67,1:0,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,1. FSV Mainz 05,,Bance,53,0:1,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,Hannover 96,,Stajner,56,1:1,True,False,False
1. Bundesliga,2009/2010,2. Spieltag,Eintracht Frankfurt,,Caio,17,1:0,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,1. FC Nürnberg,,Bunjaku,65,1:1,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,1. FC Köln,,Ehret,49,1:0,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,VfL Wolfsburg,,Dzeko,73,1:1,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,VfL Wolfsburg,,Wome,74,1:2,False,True,False
1. Bundesliga,2009/2010,2. Spieltag,VfL Wolfsburg,,Martins,87,1:3,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,Borussia Mönchengladbach,,Brouwers,23,1:0,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,Borussia Mönchengladbach,,Matmour,52,2:0,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,Hertha BSC,,Kacar,53,2:1,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,FC Schalke 04,,Moritz,39,1:0,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,FC Schalke 04,,Westermann,45,2:0,False,False,False
1. Bundesliga,2009/2010,2. Spieltag,FC Schalke 04,,Farfan,76,3:0,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Borussia Dortmund,,Valdez,27,1:0,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,VfB Stuttgart,,Niedermeyer,47,1:1,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Bayer Leverkusen,,Kießling,35,0:1,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Bayer Leverkusen,,Barnetta,47,0:2,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Bayer Leverkusen,,Derdiyok,70,0:3,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Bayer Leverkusen,,Barnetta,76,0:4,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Bayer Leverkusen,,Derdiyok,84,0:5,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,1. FSV Mainz 05,,Ivanschitz,25,1:0,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,1. FSV Mainz 05,,Bance,37,2:0,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,FC Bayern München,,Noveski,47,2:1,False,True,False
1. Bundesliga,2009/2010,3. Spieltag,Hannover 96,,Stajner,15,0:1,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Hannover 96,,Stajner,86,0:2,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,VfL Bochum,Anthar,Yahia,47,1:0,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Hamburger SV,,Guerrero,3,0:1,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Hamburger SV,,Elia,7,0:2,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,VfL Wolfsburg,,Misimovic,52,1:2,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,VfL Wolfsburg,,Martins,55,2:2,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Hamburger SV,,Petric,75,2:3,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Hamburger SV,,Castelen,90,2:4,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Werder Bremen,,Pizarro,21,1:0,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Werder Bremen,,Pizarro,38,2:0,False,False,False
1. Bundesliga,2009/2010,3. Spieltag,Werder Bremen,,Naldo,88,3:0,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,Borussia Mönchengladbach,,Bobadilla,29,1:0,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,Borussia Mönchengladbach,,Reus,84,2:0,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,SC Freiburg,,Cha,40,0:1,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,VfL Bochum,,Klimowicz,32,0:1,False,True,False
1. Bundesliga,2009/2010,4. Spieltag,Bayer Leverkusen,M.,Friedrich,41,1:1,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,Bayer Leverkusen,,Kießling,68,2:1,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,TSG 1899 Hoffenheim,,Eduardo,40,0:1,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,Borussia Dortmund,,Zidan,62,0:1,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,Eintracht Frankfurt,,Amanatidis,68,1:1,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,FC Bayern München,,Gomez,27,1:0,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,FC Bayern München,,Robben,68,2:0,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,FC Bayern München,,Robben,80,3:0,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,Werder Bremen,,Özil,57,0:1,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,Werder Bremen,,Borowski,74,0:2,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,Hertha BSC,,Piszczek,77,1:2,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,Werder Bremen,,Naldo,83,1:3,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,Hertha BSC,,Ebert,90,2:3,False,False,True
1. Bundesliga,2009/2010,4. Spieltag,Hamburger SV,,Guerrero,19,1:0,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,Hamburger SV,,Guerrero,66,2:0,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,1. FC Köln,,Chihi,76,2:1,False,False,False
1. Bundesliga,2009/2010,4. Spieltag,Hamburger SV,,Trochowski,86,3:1,True,False,False
1. Bundesliga,2009/2010,5. Spieltag,Bayer Leverkusen,,Rolfes,38,0:1,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,Bayer Leverkusen,,Rolfes,51,0:2,True,False,False
1. Bundesliga,2009/2010,5. Spieltag,Bayer Leverkusen,,Kießling,58,0:3,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,VfL Wolfsburg,,Misimovic,76,1:3,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,VfL Wolfsburg,,Grafite,80,2:3,True,False,False
1. Bundesliga,2009/2010,5. Spieltag,Borussia Dortmund,,Hummels,10,1:0,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,FC Bayern München,,Gomez,36,1:1,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,FC Bayern München,,Schweinsteiger,49,1:2,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,FC Bayern München,,Ribery,65,1:3,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,FC Bayern München,T.,Müller,65,1:4,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,FC Bayern München,T.,Müller,88,1:5,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,TSG 1899 Hoffenheim,,Ba,16,1:0,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,TSG 1899 Hoffenheim,,Obasi,58,2:0,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,TSG 1899 Hoffenheim,,Compper,79,3:0,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,Eintracht Frankfurt,,Franz,68,0:1,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,Eintracht Frankfurt,,Meier,90,0:2,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,Hertha BSC,,Nicu,49,0:1,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,1. FSV Mainz 05,,Ivanschitz,80,1:1,True,False,False
1. Bundesliga,2009/2010,5. Spieltag,1. FSV Mainz 05,,Bance,85,2:1,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,1. FC Nürnberg,,Petric,30,1:0,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,Hamburger SV,,Petric,30,1:0,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,Hamburger SV,,Elia,58,2:0,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,VfB Stuttgart,,Progrebnyak,62,2:1,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,Hamburger SV,Ze,Roberto,90,3:1,False,False,True
1. Bundesliga,2009/2010,5. Spieltag,FC Schalke 04,,Farfan,2,0:1,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,1. FC Köln,,Podolski,6,1:1,False,False,False
1. Bundesliga,2009/2010,5. Spieltag,FC Schalke 04,,Kobiashvili,46,1:2,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,VfL Wolfsburg,,Dzeko,55,0:1,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,FC Schalke 04,,Höwedes,79,1:1,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,VfL Wolfsburg,,Dzeko,81,1:2,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,FC Bayern München,,Olic,55,1:0,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,1. FC Nürnberg,,Choupo-Moting,73,1:1,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,FC Bayern München,van,Buyten,82,2:1,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,1. FC Köln,,Freis,25,0:1,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,1. FC Köln,,Sanou,89,0:2,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,Borussia Dortmund,,Sahin,45,0:1,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,Hannover 96,Ya,Konan,48,1:1,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,VfL Bochum,,Azaouagh,7,1:0,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,1. FSV Mainz 05,,Ivanschitz,45,1:1,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,VfL Bochum,,Klimowicz,45,2:1,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,1. FSV Mainz 05,,Schürrle,52,2:2,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,1. FSV Mainz 05,,Schürrle,71,2:3,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,Borussia Mönchengladbach,,Arango,10,1:0,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,Borussia Mönchengladbach,,Colautti,17,2:0,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,TSG 1899 Hoffenheim,,Salihovic,21,2:1,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,TSG 1899 Hoffenheim,,Maicosuel,86,2:2,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,TSG 1899 Hoffenheim,,Obasi,89,2:3,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,TSG 1899 Hoffenheim,,Ba,90,2:4,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,Hamburger SV,Ze,Roberto,8,0:1,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,Eintracht Frankfurt,,Russ,32,1:1,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,SC Freiburg,,Banovic,6,0:1,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,SC Freiburg,,Makiadi,12,0:2,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,SC Freiburg,,Idrissou,42,0:3,False,False,False
1. Bundesliga,2009/2010,6. Spieltag,SC Freiburg,,Banovic,68,0:4,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,VfL Bochum,,Klimowicz,7,0:1,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,VfL Wolfsburg,,Misimovic,8,1:0,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,Hannover 96,,Balitsch,28,1:1,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,VfL Wolfsburg,,Gentner,45,2:1,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,VfL Wolfsburg,,Hasebe,48,3:1,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,Hannover 96,,Madlung,50,3:2,False,True,False
1. Bundesliga,2009/2010,7. Spieltag,VfL Wolfsburg,,Dzeko,62,4:2,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,FC Schalke 04,,Farfan,31,0:1,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,Werder Bremen,,Hunt,38,1:0,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,Werder Bremen,,Pizarro,71,2:0,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,Werder Bremen,,Pizarro,82,3:0,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,Bayer Leverkusen,,Rolfes,82,0:1,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,VfB Stuttgart,,Schieber,17,0:1,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,VfB Stuttgart,,Schieber,31,0:2,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,VfB Stuttgart,,Hitzlsperger,54,0:3,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,Hamburger SV,,Petric,72,1:0,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,SC Freiburg,,Idrissou,54,1:0,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,SC Freiburg,,Abdessadki,72,2:0,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,SC Freiburg,,Schuster,80,3:0,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,TSG 1899 Hoffenheim,,Ibisevic,1,1:0,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,TSG 1899 Hoffenheim,,Ibisevic,4,2:0,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,TSG 1899 Hoffenheim,,Ibisevic,21,3:0,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,Hertha BSC,,Raffael,45,3:1,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,TSG 1899 Hoffenheim,,Obasi,58,4:1,False,False,False
1. Bundesliga,2009/2010,7. Spieltag,TSG 1899 Hoffenheim,,Eduardo,63,5:1,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,FC Schalke 04,,Asamoah,66,1:0,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,FC Schalke 04,,Farfan,90,2:0,True,False,False
1. Bundesliga,2009/2010,8. Spieltag,Bayer Leverkusen,,Kroos,2,1:0,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,Bayer Leverkusen,,Rolfes,28,2:0,True,False,False
1. Bundesliga,2009/2010,8. Spieltag,Bayer Leverkusen,,Derdiyok,34,3:0,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,Bayer Leverkusen,,Kießling,68,4:0,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,Hannover 96,Sofian,Chahed,7,1:0,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,Hannover 96,,Bruggink,10,2:0,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,SC Freiburg,,Banovic,35,2:1,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,Hannover 96,,Haggui,45,3:1,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,SC Freiburg,,Schuster,82,3:2,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,Hannover 96,Ya,Konan,85,4:2,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,Hannover 96,,Pinto,90,5:2,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,VfL Bochum,,Hashemian,53,1:0,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,VfL Wolfsburg,,Martins,75,1:1,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,1. FSV Mainz 05,,Ivanschitz,6,1:0,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,1. FSV Mainz 05,,Bance,11,2:0,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,TSG 1899 Hoffenheim,,Ibertsberger,87,2:1,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,Borussia Dortmund,,Barrios,38,0:1,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,Werder Bremen,,Pizarro,3,0:1,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,Werder Bremen,,Hunt,51,0:2,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,Hertha BSC,,Friedrich,9,1:0,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,Hamburger SV,,Kaka,24,1:1,False,True,False
1. Bundesliga,2009/2010,8. Spieltag,Hamburger SV,,Jarolim,38,1:2,False,False,False
1. Bundesliga,2009/2010,8. Spieltag,Hamburger SV,Ze,Roberto,40,1:3,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,FC Schalke 04,,Ragitic,23,0:1,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,VfB Stuttgart,,Cacau,73,1:1,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,FC Schalke 04,,Kuranyi,75,1:2,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,Werder Bremen,,Pizarro,17,1:0,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,Werder Bremen,,Mertesacker,22,2:0,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,1. FC Köln,,Novakovic,42,1:0,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,Eintracht Frankfurt,,Liberopoulus,23,1:0,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,Hannover 96,,Steiner,68,1:1,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,Eintracht Frankfurt,,Meier,74,2:1,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,FC Bayern München,T.,Müller,42,0:1,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,FC Bayern München,,Cha,68,0:2,False,True,False
1. Bundesliga,2009/2010,9. Spieltag,SC Freiburg,,Reisinger,90,1:2,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,1. FC Nürnberg,,Gygax,18,1:0,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,1. FC Nürnberg,,Bunjaku,26,2:0,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,1. FC Nürnberg,,Bunjaku,60,3:0,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,VfL Wolfsburg,,Madlung,45,1:0,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,VfL Wolfsburg,,Gentner,90,2:0,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,Borussia Mönchengladbach,,Bradley,90,2:1,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,Borussia Dortmund,,Lucas,20,1:0,False,False,False
1. Bundesliga,2009/2010,9. Spieltag,Borussia Dortmund,,Subotic,51,2:0,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,Borussia Dortmund,,Lucas,8,0:1,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,Bayer Leverkusen,M.,Friedrich,65,1:1,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,Eintracht Frankfurt,,Meier,60,0:1,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,FC Bayern München,,Robben,70,1:1,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,FC Bayern München,van,Buyten,88,2:1,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,TSG 1899 Hoffenheim,,Eichner,34,1:0,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,TSG 1899 Hoffenheim,,Ibisevic,38,2:0,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,TSG 1899 Hoffenheim,,Zuculini,64,3:0,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,Hannover 96,Ya,Konan,31,1:0,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,1. FSV Mainz 05,,Ivanschitz,24,1:0,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,1. FSV Mainz 05,,Hoogland,50,2:0,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,1. FSV Mainz 05,,Hoogland,84,3:0,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,Hamburger SV,,Berg,26,0:1,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,Hamburger SV,,Trochowski,45,0:2,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,FC Schalke 04,,Kuranyi,50,1:2,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,FC Schalke 04,,Schmitz,62,2:2,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,Hamburger SV,,Berg,80,2:3,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,FC Schalke 04,,Kuranyi,90,3:3,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,VfL Bochum,,Sestak,1,1:0,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,Werder Bremen,,Hunt,9,1:1,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,Werder Bremen,,Marin,32,1:2,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,Werder Bremen,,Borowski,76,1:3,False,False,False
1. Bundesliga,2009/2010,10. Spieltag,Werder Bremen,,Özil,90,1:4,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,Borussia Dortmund,,Sahin,60,1:0,True,False,False
1. Bundesliga,2009/2010,11. Spieltag,Borussia Dortmund,,Barrios,90,2:0,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,VfL Wolfsburg,,Martins,8,1:0,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,VfL Wolfsburg,,Martins,17,2:0,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,1. FSV Mainz 05,,Amri,35,2:1,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,1. FSV Mainz 05,,Ivanschitz,40,2:2,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,VfL Wolfsburg,,Misimovic,64,3:2,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,1. FSV Mainz 05,,Hoogland,85,3:3,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,Hamburger SV,,Trochowski,13,1:0,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,Borussia Mönchengladbach,,Reus,39,1:1,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,Hamburger SV,Ze,Roberto,47,2:1,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,Borussia Mönchengladbach,,Dante,76,2:2,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,Borussia Mönchengladbach,,Friend,82,2:3,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,Hannover 96,,Rosenthal,37,0:1,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,1. FC Nürnberg,,Eigler,3,1:0,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,1. FC Nürnberg,,Bunjaku,33,2:0,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,Werder Bremen,,Hunt,71,2:1,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,Werder Bremen,,Hunt,90,2:2,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,Bayer Leverkusen,,Kroos,29,0:1,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,Bayer Leverkusen,,Kießling,44,0:2,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,FC Schalke 04,,Kuranyi,83,1:2,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,FC Schalke 04,,Sanchez,88,2:2,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,TSG 1899 Hoffenheim,,Maicosuel,39,0:1,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,Eintracht Frankfurt,,Caio,14,1:0,False,False,False
1. Bundesliga,2009/2010,11. Spieltag,VfL Bochum,,Franz,25,1:1,False,True,False
1. Bundesliga,2009/2010,11. Spieltag,Eintracht Frankfurt,,Franz,53,2:1,False,False,False
