League,Season,Match_Day,Team,Player_Firstname,Player_Surname,Match_Minute,Game_Score,is_Penalty,is_Own_Goal,is_Overtime
3. Liga,2009/2010,1. Spieltag,Jahn Regensburg,,Hagmann,53,1:0,False,False,False
3. Liga,2009/2010,1. Spieltag,Jahn Regensburg,,Stoilov,74,2:0,False,False,False
3. Liga,2009/2010,1. Spieltag,VfB Stuttgart II,,Vier,74,0:1,False,False,False
3. Liga,2009/2010,1. Spieltag,FC Carl Zeiss Jena,,Smeekes,49,1:0,False,False,False
3. Liga,2009/2010,1. Spieltag,FC Carl Zeiss Jena,,Smeekes,56,2:0,False,False,False
3. Liga,2009/2010,1. Spieltag,SV Wehen Wiesbaden,,Bohl,74,2:1,False,False,False
3. Liga,2009/2010,1. Spieltag,SpVgg Unterhaching,,Mitterhuber,4,1:0,False,False,False
3. Liga,2009/2010,1. Spieltag,SpVgg Unterhaching,T.,Schweinsteiger,32,2:0,True,False,False
3. Liga,2009/2010,1. Spieltag,SV Sandhausen,,Dorn,59,2:1,False,False,False
3. Liga,2009/2010,1. Spieltag,SpVgg Unterhaching,T.,Schweinsteiger,66,3:1,False,False,False
3. Liga,2009/2010,1. Spieltag,SV Sandhausen,,Dorn,68,3:2,False,False,False
3. Liga,2009/2010,1. Spieltag,SV Sandhausen,,Ristic,76,3:3,False,False,False
3. Liga,2009/2010,1. Spieltag,Eintracht Braunschweig,,Kruppke,82,1:0,True,False,False
3. Liga,2009/2010,1. Spieltag,Wacker Burghausen,,Holzer,42,1:0,False,False,False
3. Liga,2009/2010,1. Spieltag,Borussia Dortmund II,,Tyrala,66,1:1,False,False,False
3. Liga,2009/2010,1. Spieltag,Borussia Dortmund II,,Hille,69,1:2,False,False,False
3. Liga,2009/2010,1. Spieltag,Borussia Dortmund II,,Tyrala,74,1:3,False,False,False
3. Liga,2009/2010,1. Spieltag,Wacker Burghausen,,Holzer,75,2:3,False,False,False
3. Liga,2009/2010,1. Spieltag,Wacker Burghausen,,Cappek,82,3:3,False,False,False
3. Liga,2009/2010,1. Spieltag,Wacker Burghausen,,Holzer,90,4:3,False,False,False
3. Liga,2009/2010,1. Spieltag,1. FC Heidenheim 1846,,Göhlert,8,1:0,False,False,False
3. Liga,2009/2010,1. Spieltag,Wuppertaler SV,,Dressler,58,1:1,False,False,False
3. Liga,2009/2010,1. Spieltag,1. FC Heidenheim 1846,,Essig,75,2:1,True,False,False
3. Liga,2009/2010,1. Spieltag,Wuppertaler SV,,Damm,88,2:2,False,False,False
3. Liga,2009/2010,1. Spieltag,FC Ingolstadt 04,,Wenczel,4,1:0,False,False,False
3. Liga,2009/2010,1. Spieltag,FC Ingolstadt 04,,Hartmann,17,2:0,False,False,False
3. Liga,2009/2010,2. Spieltag,Erzgebirge Aue,,Braham,44,1:0,False,False,False
3. Liga,2009/2010,2. Spieltag,SG Dynamo Dresden,,Savran,12,0:1,False,False,False
3. Liga,2009/2010,2. Spieltag,VfL Osnabrück,,Heidrich,67,1:0,True,False,False
3. Liga,2009/2010,2. Spieltag,SpVgg Unterhaching,,Balkan,5,0:1,False,False,False
3. Liga,2009/2010,2. Spieltag,FC Bayern München II,,Sene,89,1:1,False,False,False
3. Liga,2009/2010,2. Spieltag,Kickers Offenbach,,Schutzbach,23,0:1,False,False,False
3. Liga,2009/2010,2. Spieltag,Kickers Offenbach,,Zinnow,81,0:2,False,False,False
3. Liga,2009/2010,2. Spieltag,SV Sandhausen,,Schuon,8,1:0,False,False,False
3. Liga,2009/2010,2. Spieltag,FC Carl Zeiss Jena,,Smeekes,19,1:1,False,False,False
3. Liga,2009/2010,2. Spieltag,FC Carl Zeiss Jena,,Riemer,33,1:2,False,False,False
3. Liga,2009/2010,2. Spieltag,SV Sandhausen,,Pinto,88,2:2,True,False,False
3. Liga,2009/2010,2. Spieltag,1. FC Heidenheim 1846,,Feistle,14,0:1,False,False,False
3. Liga,2009/2010,2. Spieltag,VfB Stuttgart II,,Didavi,71,1:1,False,False,False
3. Liga,2009/2010,2. Spieltag,Wuppertaler SV,,Fischer,25,1:0,True,False,False
3. Liga,2009/2010,2. Spieltag,Jahn Regensburg,,Maul,36,1:1,False,False,False
3. Liga,2009/2010,2. Spieltag,Wuppertaler SV,,Damm,48,2:1,False,False,False
3. Liga,2009/2010,2. Spieltag,Jahn Regensburg,,Zellner,67,2:2,False,False,False
3. Liga,2009/2010,2. Spieltag,Wacker Burghausen,,Ca,32,0:1,False,False,False
3. Liga,2009/2010,3. Spieltag,Werder Bremen II,,Oehrl,52,1:0,False,False,False
3. Liga,2009/2010,3. Spieltag,VfB Stuttgart II,,Schieber,27,0:1,False,False,False
3. Liga,2009/2010,3. Spieltag,VfB Stuttgart II,,Pischorn,62,0:2,False,False,False
3. Liga,2009/2010,3. Spieltag,VfB Stuttgart II,,Pischorn,84,0:3,False,False,False
3. Liga,2009/2010,3. Spieltag,Eintracht Braunschweig,,Calamita,15,1:0,False,False,False
3. Liga,2009/2010,3. Spieltag,Holstein Kiel,,Sykora,42,1:1,False,False,False
3. Liga,2009/2010,3. Spieltag,Eintracht Braunschweig,,Kruppke,51,2:1,False,False,False
3. Liga,2009/2010,3. Spieltag,Kickers Offenbach,,Zinnow,4,1:0,False,False,False
3. Liga,2009/2010,3. Spieltag,Kickers Offenbach,,Türker,17,2:0,False,False,False
3. Liga,2009/2010,3. Spieltag,FC Ingolstadt 04,,Hartmann,28,1:0,False,False,False
3. Liga,2009/2010,3. Spieltag,FC Ingolstadt 04,,Hartmann,30,2:0,False,False,False
3. Liga,2009/2010,3. Spieltag,FC Ingolstadt 04,,Pinske,41,3:0,False,True,False
3. Liga,2009/2010,3. Spieltag,FC Ingolstadt 04,,Leitl,60,4:0,False,False,False
3. Liga,2009/2010,3. Spieltag,FC Ingolstadt 04,,Wohlfarth,79,5:0,False,False,False
3. Liga,2009/2010,3. Spieltag,SV Sandhausen,,Jungwirth,36,0:1,True,False,False
3. Liga,2009/2010,3. Spieltag,SV Sandhausen,,Dorn,81,0:2,False,False,False
3. Liga,2009/2010,3. Spieltag,SV Wehen Wiesbaden,,Boskovic,18,0:1,False,False,False
3. Liga,2009/2010,3. Spieltag,SV Wehen Wiesbaden,,Ziemer,85,0:2,False,False,False
3. Liga,2009/2010,3. Spieltag,SpVgg Unterhaching,,Tyce,57,1:0,False,False,False
3. Liga,2009/2010,3. Spieltag,SpVgg Unterhaching,T.,Schweinsteiger,66,2:0,False,False,False
3. Liga,2009/2010,3. Spieltag,Erzgebirge Aue,,Braham,75,2:1,False,False,False
3. Liga,2009/2010,3. Spieltag,Erzgebirge Aue,,Ramaj,90,2:2,False,False,False
3. Liga,2009/2010,3. Spieltag,FC Carl Zeiss Jena,,Eckardt,8,1:0,False,False,False
3. Liga,2009/2010,3. Spieltag,FC Carl Zeiss Jena,,Smeekes,28,2:0,False,False,False
3. Liga,2009/2010,3. Spieltag,FC Carl Zeiss Jena,,Amirante,48,3:0,False,False,False
3. Liga,2009/2010,3. Spieltag,FC Carl Zeiss Jena,,Amirante,63,4:0,False,False,False
3. Liga,2009/2010,3. Spieltag,FC Carl Zeiss Jena,,Amirante,64,5:0,False,False,False
3. Liga,2009/2010,3. Spieltag,FC Carl Zeiss Jena,,Amirante,76,6:0,False,False,False
3. Liga,2009/2010,4. Spieltag,Wuppertaler SV,,Altin,59,0:1,False,False,False
3. Liga,2009/2010,4. Spieltag,SV Wehen Wiesbaden,,Bohl,69,1:1,False,False,False
3. Liga,2009/2010,4. Spieltag,Wuppertaler SV,,Neunaber,71,1:2,False,False,False
3. Liga,2009/2010,4. Spieltag,Wuppertaler SV,,Neppe,83,1:3,False,False,False
3. Liga,2009/2010,4. Spieltag,SV Wehen Wiesbaden,,Boskovic,90,2:3,False,False,False
3. Liga,2009/2010,4. Spieltag,Eintracht Braunschweig,,Calamita,82,0:1,False,False,False
3. Liga,2009/2010,4. Spieltag,Eintracht Braunschweig,,Kruppke,85,0:2,False,False,False
3. Liga,2009/2010,4. Spieltag,SV Sandhausen,,Hillenbrand,16,1:0,False,False,False
3. Liga,2009/2010,4. Spieltag,SV Sandhausen,,Dorn,75,2:0,False,False,False
3. Liga,2009/2010,4. Spieltag,SV Sandhausen,,Dorn,80,3:0,False,False,False
3. Liga,2009/2010,4. Spieltag,SpVgg Unterhaching,T.,Schweinsteiger,3,0:1,True,False,False
3. Liga,2009/2010,4. Spieltag,FC Rot-Weiß Erfurt,,Susak,35,1:1,False,True,False
3. Liga,2009/2010,4. Spieltag,FC Ingolstadt 04,,Buchner,24,0:1,False,False,False
3. Liga,2009/2010,4. Spieltag,FC Ingolstadt 04,,Karl,32,0:2,False,False,False
3. Liga,2009/2010,4. Spieltag,VfL Osnabrück,,Lindemann,33,1:2,False,False,False
3. Liga,2009/2010,4. Spieltag,VfL Osnabrück,De.,Schmidt,54,2:2,False,False,False
3. Liga,2009/2010,4. Spieltag,VfL Osnabrück,,Lindemann,63,3:2,False,False,False
3. Liga,2009/2010,4. Spieltag,VfL Osnabrück,,Lindemann,83,4:2,False,False,False
3. Liga,2009/2010,4. Spieltag,VfL Osnabrück,M.,Heidrich,85,5:2,False,False,False
3. Liga,2009/2010,4. Spieltag,Holstein Kiel,,Holt,2,1:0,False,False,False
3. Liga,2009/2010,4. Spieltag,Holstein Kiel,,Holt,41,2:0,False,False,False
3. Liga,2009/2010,4. Spieltag,Holstein Kiel,,Holt,47,3:0,False,False,False
3. Liga,2009/2010,4. Spieltag,Holstein Kiel,,Sykora,76,4:0,False,False,False
3. Liga,2009/2010,4. Spieltag,VfB Stuttgart II,,Hindelang,33,1:0,False,False,False
3. Liga,2009/2010,4. Spieltag,Jahn Regensburg,,Schlauderer,54,1:1,False,False,False
3. Liga,2009/2010,4. Spieltag,Jahn Regensburg,,Stoilov,58,1:2,False,False,False
3. Liga,2009/2010,4. Spieltag,VfB Stuttgart II,,Walch,74,2:2,False,False,False
3. Liga,2009/2010,4. Spieltag,Jahn Regensburg,,Zellner,92,2:3,True,False,False
3. Liga,2009/2010,5. Spieltag,Borussia Dortmund II,,Öztekin,33,0:1,False,False,False
3. Liga,2009/2010,5. Spieltag,Jahn Regensburg,,Zellner,31,1:0,True,False,False
3. Liga,2009/2010,5. Spieltag,SV Sandhausen,,Dorn,27,0:1,False,False,False
3. Liga,2009/2010,5. Spieltag,SV Sandhausen,,Ristic,68,0:2,False,False,False
3. Liga,2009/2010,5. Spieltag,Wacker Burghausen,,Cappek,5,0:1,False,False,False
3. Liga,2009/2010,5. Spieltag,Werder Bremen II,,Ayik,12,1:1,False,False,False
3. Liga,2009/2010,5. Spieltag,Werder Bremen II,,Oehrl,13,2:1,True,False,False
3. Liga,2009/2010,5. Spieltag,Wacker Burghausen,,Hertl,29,2:2,False,False,False
3. Liga,2009/2010,5. Spieltag,Wacker Burghausen,,Kresin,51,2:3,False,False,False
3. Liga,2009/2010,5. Spieltag,Wacker Burghausen,,Cappek,60,2:4,False,False,False
3. Liga,2009/2010,5. Spieltag,Werder Bremen II,,Testroet,67,3:4,False,False,False
3. Liga,2009/2010,5. Spieltag,Kickers Offenbach,,Kopilas,43,1:0,False,False,False
3. Liga,2009/2010,5. Spieltag,Holstein Kiel,,Sykora,52,1:1,False,False,False
3. Liga,2009/2010,5. Spieltag,Holstein Kiel,,Holt,57,1:2,False,False,False
3. Liga,2009/2010,5. Spieltag,Kickers Offenbach,,Zinnow,65,2:2,False,False,False
3. Liga,2009/2010,5. Spieltag,Holstein Kiel,,Jerat,83,2:3,False,False,False
3. Liga,2009/2010,5. Spieltag,SpVgg Unterhaching,,Balkan,40,1:0,False,False,False
3. Liga,2009/2010,5. Spieltag,SG Dynamo Dresden,,Savran,24,1:0,False,False,False
3. Liga,2009/2010,5. Spieltag,SG Dynamo Dresden,,Kegel,64,2:0,False,False,False
3. Liga,2009/2010,5. Spieltag,SG Dynamo Dresden,,Savran,70,3:0,False,False,False
3. Liga,2009/2010,5. Spieltag,1. FC Heidenheim 1846,,Essig,2,1:0,False,False,False
3. Liga,2009/2010,5. Spieltag,1. FC Heidenheim 1846,,Spann,5,2:0,False,False,False
3. Liga,2009/2010,5. Spieltag,1. FC Heidenheim 1846,,Schnatterer,21,3:0,False,False,False
3. Liga,2009/2010,5. Spieltag,FC Bayern München II,,Sikorski,49,3:1,False,False,False
3. Liga,2009/2010,5. Spieltag,1. FC Heidenheim 1846,,Mayer,51,4:1,False,False,False
3. Liga,2009/2010,5. Spieltag,FC Bayern München II,,Sene,61,4:2,False,False,False
3. Liga,2009/2010,5. Spieltag,VfB Stuttgart II,,Schipplock,37,1:0,False,False,False
3. Liga,2009/2010,5. Spieltag,VfB Stuttgart II,,Funk,61,2:0,False,False,False
3. Liga,2009/2010,5. Spieltag,VfB Stuttgart II,,Funk,90,3:0,False,False,False
3. Liga,2009/2010,5. Spieltag,FC Rot-Weiß Erfurt,,Kammlott,1,0:1,False,False,False
3. Liga,2009/2010,5. Spieltag,FC Rot-Weiß Erfurt,,Semmer,40,0:2,False,False,False
3. Liga,2009/2010,5. Spieltag,FC Rot-Weiß Erfurt,,Kammlott,53,0:3,False,False,False
3. Liga,2009/2010,6. Spieltag,SpVgg Unterhaching,,Mitterhuber,17,0:1,False,False,False
3. Liga,2009/2010,6. Spieltag,SpVgg Unterhaching,,Zillner,45,0:2,False,False,False
3. Liga,2009/2010,6. Spieltag,Borussia Dortmund II,,Hille,58,1:2,False,False,False
3. Liga,2009/2010,6. Spieltag,Jahn Regensburg,,Berger,67,0:1,False,False,False
3. Liga,2009/2010,6. Spieltag,Jahn Regensburg,,Beigang,86,0:2,False,False,False
3. Liga,2009/2010,6. Spieltag,VfB Stuttgart II,,Funk,30,0:1,True,False,False
3. Liga,2009/2010,6. Spieltag,SV Sandhausen,,Eberlein,61,1:1,False,False,False
3. Liga,2009/2010,6. Spieltag,SV Sandhausen,,Fießer,83,2:1,False,False,False
3. Liga,2009/2010,6. Spieltag,FC Bayern München II,,Ekici,6,1:0,False,False,False
3. Liga,2009/2010,6. Spieltag,FC Bayern München II,,Alaba,76,2:0,False,False,False
3. Liga,2009/2010,6. Spieltag,FC Bayern München II,,Duhnke,80,3:0,False,False,False
3. Liga,2009/2010,6. Spieltag,Wuppertaler SV,,Asaeda,82,3:1,False,False,False
3. Liga,2009/2010,6. Spieltag,1. FC Heidenheim 1846,,Spann,31,0:1,False,False,False
3. Liga,2009/2010,6. Spieltag,FC Rot-Weiß Erfurt,,Semmer,40,1:0,False,False,False
3. Liga,2009/2010,6. Spieltag,FC Rot-Weiß Erfurt,,Humbert,41,2:0,False,False,False
3. Liga,2009/2010,6. Spieltag,FC Rot-Weiß Erfurt,,Rockenbach,62,3:0,False,False,False
3. Liga,2009/2010,6. Spieltag,FC Rot-Weiß Erfurt,,Kammlott,72,4:0,False,False,False
3. Liga,2009/2010,6. Spieltag,SG Dynamo Dresden,,Wagefeld,87,4:1,False,False,False
3. Liga,2009/2010,6. Spieltag,VfL Osnabrück,,Lindemann,21,1:0,False,False,False
3. Liga,2009/2010,6. Spieltag,VfL Osnabrück,,Reichenberg,63,2:0,False,False,False
3. Liga,2009/2010,6. Spieltag,FC Ingolstadt 04,,Hartmann,29,0:1,False,False,False
3. Liga,2009/2010,6. Spieltag,Holstein Kiel,,Meyer,64,1:1,False,False,False
3. Liga,2009/2010,6. Spieltag,FC Ingolstadt 04,,Hartmann,72,1:2,False,False,False
3. Liga,2009/2010,6. Spieltag,Holstein Kiel,,Sykora,90,2:2,False,False,False
3. Liga,2009/2010,6. Spieltag,Wacker Burghausen,,Cappek,30,1:0,False,False,False
3. Liga,2009/2010,6. Spieltag,Werder Bremen II,,Testroet,19,0:1,False,False,False
3. Liga,2009/2010,6. Spieltag,Eintracht Braunschweig,,Kruppke,32,1:1,False,False,False
3. Liga,2009/2010,6. Spieltag,Werder Bremen II,,Testroet,87,1:2,False,False,False
3. Liga,2009/2010,7. Spieltag,Erzgebirge Aue,,Braham,57,0:1,False,False,False
3. Liga,2009/2010,7. Spieltag,Erzgebirge Aue,,Braham,78,0:2,False,False,False
3. Liga,2009/2010,7. Spieltag,FC Rot-Weiß Erfurt,,Cinaz,14,0:1,False,False,False
3. Liga,2009/2010,7. Spieltag,1. FC Heidenheim 1846,,Spann,27,1:1,False,False,False
3. Liga,2009/2010,7. Spieltag,1. FC Heidenheim 1846,,Mayer,34,2:1,False,False,False
3. Liga,2009/2010,7. Spieltag,FC Rot-Weiß Erfurt,,Cinaz,90,2:2,False,False,False
3. Liga,2009/2010,7. Spieltag,FC Bayern München II,,Sikorski,10,0:1,False,False,False
3. Liga,2009/2010,7. Spieltag,VfB Stuttgart II,,Vier,34,1:1,False,False,False
3. Liga,2009/2010,7. Spieltag,FC Bayern München II,,Rieß,47,1:2,False,False,False
3. Liga,2009/2010,7. Spieltag,FC Bayern München II,,Sikorski,63,1:3,False,False,False
3. Liga,2009/2010,7. Spieltag,FC Bayern München II,,Sikorski,72,1:4,False,False,False
3. Liga,2009/2010,7. Spieltag,VfB Stuttgart II,,Broghammer,82,2:4,False,False,False
3. Liga,2009/2010,7. Spieltag,SV Wehen Wiesbaden,,Ziegenbein,37,1:0,True,False,False
3. Liga,2009/2010,7. Spieltag,SV Wehen Wiesbaden,,Öztürk,45,2:0,False,False,False
3. Liga,2009/2010,7. Spieltag,SV Sandhausen,,Pinto,84,2:1,False,False,False
3. Liga,2009/2010,7. Spieltag,Holstein Kiel,,Holt,14,0:1,False,False,False
3. Liga,2009/2010,7. Spieltag,SpVgg Unterhaching,T.,Schweinsteiger,33,1:1,True,False,False
3. Liga,2009/2010,7. Spieltag,SpVgg Unterhaching,,Leandro,62,2:1,False,False,False
3. Liga,2009/2010,7. Spieltag,SpVgg Unterhaching,,Steegmann,74,3:1,False,False,False
3. Liga,2009/2010,7. Spieltag,Borussia Dortmund II,,Neumeister,6,0:1,False,False,False
3. Liga,2009/2010,7. Spieltag,FC Carl Zeiss Jena,,Lukimya,13,1:1,False,False,False
3. Liga,2009/2010,7. Spieltag,FC Carl Zeiss Jena,,Riemer,80,2:1,False,False,False
3. Liga,2009/2010,7. Spieltag,Jahn Regensburg,,Shynder,66,1:0,False,False,False
3. Liga,2009/2010,7. Spieltag,Kickers Offenbach,S.,Haas,28,1:0,False,False,False
3. Liga,2009/2010,7. Spieltag,Kickers Offenbach,C.,Pospischil,45,2:0,False,False,False
3. Liga,2009/2010,7. Spieltag,Kickers Offenbach,,Laux,78,3:0,False,False,False
3. Liga,2009/2010,7. Spieltag,FC Ingolstadt 04,,Metzelder,7,1:0,False,False,False
3. Liga,2009/2010,7. Spieltag,FC Ingolstadt 04,,Hartmann,14,2:0,False,False,False
3. Liga,2009/2010,7. Spieltag,FC Ingolstadt 04,,Leitl,45,3:0,True,False,False
3. Liga,2009/2010,7. Spieltag,FC Ingolstadt 04,,Wenczel,55,4:0,False,False,False
3. Liga,2009/2010,7. Spieltag,FC Ingolstadt 04,,Karl,71,5:0,False,False,False
3. Liga,2009/2010,7. Spieltag,FC Ingolstadt 04,,Gerber,84,6:0,False,False,False
3. Liga,2009/2010,8. Spieltag,FC Rot-Weiß Erfurt,,Cannizzaro,90,1:0,False,False,False
3. Liga,2009/2010,8. Spieltag,Wacker Burghausen,El,Haj,20,1:0,False,False,False
3. Liga,2009/2010,8. Spieltag,Wacker Burghausen,El,Haj,28,2:0,False,False,False
3. Liga,2009/2010,8. Spieltag,Wacker Burghausen,,Grübi,55,3:0,False,False,False
3. Liga,2009/2010,8. Spieltag,FC Ingolstadt 04,,Hartmann,27,0:1,False,False,False
3. Liga,2009/2010,8. Spieltag,Eintracht Braunschweig,,Kargl,34,1:1,False,False,False
3. Liga,2009/2010,8. Spieltag,Eintracht Braunschweig,,Kruppke,87,2:1,True,False,False
3. Liga,2009/2010,8. Spieltag,Jahn Regensburg,J.,Schmid,24,0:1,False,False,False
3. Liga,2009/2010,8. Spieltag,SV Sandhausen,S.,Fischer,80,1:1,False,False,False
3. Liga,2009/2010,8. Spieltag,SV Sandhausen,S.,Fischer,90,2:1,False,False,False
3. Liga,2009/2010,8. Spieltag,Erzgebirge Aue,,Braham,54,1:0,True,False,False
3. Liga,2009/2010,8. Spieltag,1. FC Heidenheim 1846,,Spann,14,0:1,False,False,False
3. Liga,2009/2010,8. Spieltag,1. FC Heidenheim 1846,,Essig,17,0:2,False,False,False
3. Liga,2009/2010,8. Spieltag,VfL Osnabrück,,Bencik,58,1:2,False,False,False
3. Liga,2009/2010,8. Spieltag,VfL Osnabrück,De.,Schmidt,66,2:2,False,False,False
3. Liga,2009/2010,8. Spieltag,VfL Osnabrück,,Krebs,90,3:2,False,True,False
3. Liga,2009/2010,8. Spieltag,FC Carl Zeiss Jena,,Kolb,72,0:1,False,False,False
3. Liga,2009/2010,8. Spieltag,Borussia Dortmund II,,Piossek,75,1:0,False,False,False
3. Liga,2009/2010,8. Spieltag,Kickers Offenbach,,Ulm,37,0:1,False,False,False
3. Liga,2009/2010,9. Spieltag,Kickers Offenbach,,Rode,12,0:1,False,False,False
3. Liga,2009/2010,9. Spieltag,Jahn Regensburg,,Stoilov,14,1:1,False,False,False
3. Liga,2009/2010,9. Spieltag,VfL Osnabrück,,Siegert,11,0:1,False,False,False
3. Liga,2009/2010,9. Spieltag,VfL Osnabrück,,Lejan,37,0:2,False,False,False
3. Liga,2009/2010,9. Spieltag,VfL Osnabrück,M.,Heidrich,68,0:3,False,False,False
3. Liga,2009/2010,9. Spieltag,VfL Osnabrück,,Lejan,75,0:4,False,False,False
3. Liga,2009/2010,9. Spieltag,FC Rot-Weiß Erfurt,,Semmer,25,0:1,False,False,False
3. Liga,2009/2010,9. Spieltag,VfB Stuttgart II,,Didavi,67,1:1,False,False,False
3. Liga,2009/2010,9. Spieltag,VfB Stuttgart II,,Riedle,75,2:1,False,False,False
3. Liga,2009/2010,9. Spieltag,VfB Stuttgart II,,Walch,87,3:1,False,False,False
3. Liga,2009/2010,9. Spieltag,SV Sandhausen,,Dorn,13,1:0,False,False,False
3. Liga,2009/2010,9. Spieltag,FC Bayern München II,,Ekici,20,1:1,False,False,False
3. Liga,2009/2010,9. Spieltag,SV Sandhausen,S.,Fischer,44,2:1,False,False,False
3. Liga,2009/2010,9. Spieltag,FC Bayern München II,,Hajdarovic,58,2:2,False,False,False
3. Liga,2009/2010,9. Spieltag,SV Sandhausen,,Pinto,65,3:2,True,False,False
3. Liga,2009/2010,9. Spieltag,SV Sandhausen,,Lüttmann,77,4:2,False,False,False
3. Liga,2009/2010,9. Spieltag,Werder Bremen II,,Oehrl,2,0:1,False,False,False
3. Liga,2009/2010,9. Spieltag,FC Ingolstadt 04,,Leitl,3,1:1,False,False,False
3. Liga,2009/2010,9. Spieltag,FC Ingolstadt 04,,Hartmann,62,2:1,False,False,False
3. Liga,2009/2010,9. Spieltag,FC Ingolstadt 04,,Leitl,65,3:1,True,False,False
3. Liga,2009/2010,9. Spieltag,FC Ingolstadt 04,,Braber,70,4:1,False,False,False
3. Liga,2009/2010,9. Spieltag,SG Dynamo Dresden,,Wagefeld,31,1:0,False,False,False
3. Liga,2009/2010,9. Spieltag,SG Dynamo Dresden,,Dobry,39,2:0,False,False,False
3. Liga,2009/2010,9. Spieltag,SG Dynamo Dresden,,Hübener,81,3:0,False,False,False
3. Liga,2009/2010,9. Spieltag,1. FC Heidenheim 1846,,Meier,60,1:0,True,False,False
3. Liga,2009/2010,9. Spieltag,Borussia Dortmund II,,Kandziora,71,1:1,False,False,False
3. Liga,2009/2010,9. Spieltag,1. FC Heidenheim 1846,,Heidenfelder,78,2:1,False,False,False
3. Liga,2009/2010,9. Spieltag,SV Wehen Wiesbaden,,Ziegenbein,20,1:0,False,False,False
3. Liga,2009/2010,9. Spieltag,SV Wehen Wiesbaden,,Hübner,42,2:0,False,False,False
3. Liga,2009/2010,9. Spieltag,SpVgg Unterhaching,,Konrad,62,1:0,False,False,False
3. Liga,2009/2010,9. Spieltag,SpVgg Unterhaching,,Steegmann,74,2:0,False,False,False
3. Liga,2009/2010,10. Spieltag,Jahn Regensburg,,Binder,36,0:1,False,False,False
3. Liga,2009/2010,10. Spieltag,Jahn Regensburg,,Schlauderer,42,0:2,False,False,False
3. Liga,2009/2010,10. Spieltag,Jahn Regensburg,,Zellner,48,0:3,True,False,False
3. Liga,2009/2010,10. Spieltag,Jahn Regensburg,,Stoilov,70,0:4,False,False,False
3. Liga,2009/2010,10. Spieltag,Jahn Regensburg,,Berger,75,0:5,False,False,False
3. Liga,2009/2010,10. Spieltag,Borussia Dortmund II,,Piossek,65,1:0,False,False,False
3. Liga,2009/2010,10. Spieltag,Borussia Dortmund II,,Kandziora,86,2:0,False,False,False
3. Liga,2009/2010,10. Spieltag,Wacker Burghausen,,Gorka,18,1:0,False,False,False
3. Liga,2009/2010,10. Spieltag,Wacker Burghausen,El,Haj,86,2:0,False,False,False
3. Liga,2009/2010,10. Spieltag,Werder Bremen II,,Stallbaum,5,1:0,False,False,False
3. Liga,2009/2010,10. Spieltag,SpVgg Unterhaching,,Kanca,86,1:1,False,False,False
3. Liga,2009/2010,10. Spieltag,Werder Bremen II,,Ayik,88,2:1,False,False,False
3. Liga,2009/2010,10. Spieltag,Werder Bremen II,,Ayik,90,3:1,False,False,False
3. Liga,2009/2010,10. Spieltag,FC Ingolstadt 04,,Neuendorf,43,0:1,False,False,False
3. Liga,2009/2010,10. Spieltag,SV Sandhausen,,Ristic,29,0:1,False,False,False
3. Liga,2009/2010,10. Spieltag,Erzgebirge Aue,,Ramaj,38,1:1,False,False,False
3. Liga,2009/2010,10. Spieltag,Erzgebirge Aue,,Ramaj,42,2:1,False,False,False
3. Liga,2009/2010,10. Spieltag,Erzgebirge Aue,,Klingbeil,57,3:1,False,False,False
3. Liga,2009/2010,10. Spieltag,FC Rot-Weiß Erfurt,,Bölstler,1,1:0,False,False,False
3. Liga,2009/2010,10. Spieltag,SV Wehen Wiesbaden,,Reinert,53,1:1,False,False,False
3. Liga,2009/2010,10. Spieltag,SV Wehen Wiesbaden,,Ziegenbein,56,1:2,True,False,False
3. Liga,2009/2010,10. Spieltag,VfB Stuttgart II,,Schwarz,50,0:1,False,False,False
3. Liga,2009/2010,10. Spieltag,Holstein Kiel,,Beisel,27,1:0,False,True,False
3. Liga,2009/2010,10. Spieltag,FC Carl Zeiss Jena,,Smeekes,46,0:1,False,False,False
3. Liga,2009/2010,10. Spieltag,Eintracht Braunschweig,,Kruppke,61,1:1,True,False,False
3. Liga,2009/2010,10. Spieltag,Eintracht Braunschweig,,Kragl,68,2:1,False,False,False
3. Liga,2009/2010,20. Spieltag,SV Wehen Wiesbaden,,Schönheim,73,1:0,False,False,False
3. Liga,2009/2010,20. Spieltag,FC Carl Zeiss Jena,,Hähnge,77,1:1,False,False,False
3. Liga,2009/2010,20. Spieltag,FC Bayern München II,,Ekici,52,1:0,False,False,False
3. Liga,2009/2010,32. Spieltag,FC Ingolstadt 04,,Wohlfarth,1,1:0,False,False,False
3. Liga,2009/2010,32. Spieltag,FC Ingolstadt 04,,Wohlfarth,60,2:0,False,False,False
3. Liga,2009/2010,32. Spieltag,FC Carl Zeiss Jena,,Smeekes,68,2:1,False,False,False
3. Liga,2009/2010,32. Spieltag,FC Carl Zeiss Jena,,Smeekes,84,2:2,False,False,False
3. Liga,2010/2011,1. Spieltag,Kickers Offenbach,,Mann,29,1:0,False,True,False
3. Liga,2010/2011,1. Spieltag,Kickers Offenbach,,Occean,74,2:0,False,False,False
3. Liga,2010/2011,1. Spieltag,Eintracht Braunschweig,,Kumbela,9,1:0,False,False,False
3. Liga,2010/2011,1. Spieltag,SG Dynamo Dresden,,Kegel,13,1:1,False,False,False
